118.001347,24.419603
118.01015,24.419603
118.018952,24.419603
118.027755,24.419603
118.04536,24.419603
118.001347,24.427603
118.01015,24.427603
118.018952,24.427603
118.027755,24.427603
118.036558,24.427603
118.04536,24.427603
118.098176,24.427603
118.106979,24.427603
118.115782,24.427603
118.124584,24.427603
118.133387,24.427603
118.14219,24.427603
118.150992,24.427603
117.983741,24.435603
117.992544,24.435603
118.001347,24.435603
118.01015,24.435603
118.018952,24.435603
118.027755,24.435603
118.036558,24.435603
118.04536,24.435603
118.071768,24.435603
118.089374,24.435603
118.098176,24.435603
118.106979,24.435603
118.115782,24.435603
118.124584,24.435603
118.133387,24.435603
118.14219,24.435603
118.150992,24.435603
117.966136,24.443603
117.974939,24.443603
117.983741,24.443603
117.992544,24.443603
118.001347,24.443603
118.01015,24.443603
118.018952,24.443603
118.027755,24.443603
118.036558,24.443603
118.04536,24.443603
118.062966,24.443603
118.071768,24.443603
118.080571,24.443603
118.089374,24.443603
118.098176,24.443603
118.106979,24.443603
118.115782,24.443603
118.124584,24.443603
118.133387,24.443603
118.14219,24.443603
118.150992,24.443603
118.159795,24.443603
117.957333,24.451603
117.966136,24.451603
117.974939,24.451603
117.983741,24.451603
117.992544,24.451603
118.001347,24.451603
118.01015,24.451603
118.018952,24.451603
118.027755,24.451603
118.036558,24.451603
118.04536,24.451603
118.054163,24.451603
118.062966,24.451603
118.080571,24.451603
118.089374,24.451603
118.098176,24.451603
118.106979,24.451603
118.115782,24.451603
118.124584,24.451603
118.133387,24.451603
118.14219,24.451603
118.150992,24.451603
118.159795,24.451603
118.168598,24.451603
118.1774,24.451603
117.957333,24.459603
117.966136,24.459603
117.974939,24.459603
117.983741,24.459603
117.992544,24.459603
118.001347,24.459603
118.01015,24.459603
118.018952,24.459603
118.027755,24.459603
118.036558,24.459603
118.04536,24.459603
118.054163,24.459603
118.071768,24.459603
118.080571,24.459603
118.089374,24.459603
118.098176,24.459603
118.106979,24.459603
118.115782,24.459603
118.124584,24.459603
118.133387,24.459603
118.14219,24.459603
118.150992,24.459603
118.159795,24.459603
118.168598,24.459603
118.1774,24.459603
118.186203,24.459603
117.966136,24.467603
117.974939,24.467603
117.983741,24.467603
117.992544,24.467603
118.001347,24.467603
118.01015,24.467603
118.018952,24.467603
118.027755,24.467603
118.036558,24.467603
118.04536,24.467603
118.054163,24.467603
118.062966,24.467603
118.071768,24.467603
118.080571,24.467603
118.089374,24.467603
118.098176,24.467603
118.106979,24.467603
118.115782,24.467603
118.124584,24.467603
118.133387,24.467603
118.14219,24.467603
118.150992,24.467603
118.159795,24.467603
118.168598,24.467603
118.1774,24.467603
118.186203,24.467603
118.195006,24.467603
117.966136,24.475603
117.974939,24.475603
117.983741,24.475603
117.992544,24.475603
118.001347,24.475603
118.01015,24.475603
118.018952,24.475603
118.027755,24.475603
118.036558,24.475603
118.04536,24.475603
118.054163,24.475603
118.062966,24.475603
118.080571,24.475603
118.089374,24.475603
118.098176,24.475603
118.106979,24.475603
118.115782,24.475603
118.124584,24.475603
118.133387,24.475603
118.14219,24.475603
118.150992,24.475603
118.159795,24.475603
118.168598,24.475603
118.1774,24.475603
118.186203,24.475603
118.195006,24.475603
117.966136,24.483603
117.974939,24.483603
117.983741,24.483603
117.992544,24.483603
118.001347,24.483603
118.01015,24.483603
118.018952,24.483603
118.027755,24.483603
118.036558,24.483603
118.04536,24.483603
118.054163,24.483603
118.062966,24.483603
118.080571,24.483603
118.089374,24.483603
118.098176,24.483603
118.106979,24.483603
118.115782,24.483603
118.124584,24.483603
118.133387,24.483603
118.14219,24.483603
118.150992,24.483603
118.159795,24.483603
118.168598,24.483603
118.1774,24.483603
118.186203,24.483603
118.195006,24.483603
118.203809,24.483603
117.966136,24.491603
117.974939,24.491603
117.983741,24.491603
117.992544,24.491603
118.001347,24.491603
118.01015,24.491603
118.018952,24.491603
118.027755,24.491603
118.036558,24.491603
118.04536,24.491603
118.054163,24.491603
118.062966,24.491603
118.071768,24.491603
118.080571,24.491603
118.089374,24.491603
118.098176,24.491603
118.106979,24.491603
118.115782,24.491603
118.124584,24.491603
118.133387,24.491603
118.14219,24.491603
118.150992,24.491603
118.159795,24.491603
118.168598,24.491603
118.1774,24.491603
118.186203,24.491603
118.195006,24.491603
118.203809,24.491603
117.966136,24.499603
117.974939,24.499603
117.983741,24.499603
117.992544,24.499603
118.001347,24.499603
118.01015,24.499603
118.018952,24.499603
118.027755,24.499603
118.036558,24.499603
118.04536,24.499603
118.054163,24.499603
118.062966,24.499603
118.071768,24.499603
118.080571,24.499603
118.089374,24.499603
118.098176,24.499603
118.106979,24.499603
118.115782,24.499603
118.124584,24.499603
118.133387,24.499603
118.14219,24.499603
118.150992,24.499603
118.159795,24.499603
118.168598,24.499603
118.1774,24.499603
118.186203,24.499603
118.195006,24.499603
118.203809,24.499603
117.948531,24.507603
117.957333,24.507603
117.966136,24.507603
117.974939,24.507603
117.983741,24.507603
117.992544,24.507603
118.001347,24.507603
118.01015,24.507603
118.018952,24.507603
118.027755,24.507603
118.036558,24.507603
118.04536,24.507603
118.054163,24.507603
118.062966,24.507603
118.071768,24.507603
118.080571,24.507603
118.089374,24.507603
118.098176,24.507603
118.106979,24.507603
118.115782,24.507603
118.124584,24.507603
118.133387,24.507603
118.14219,24.507603
118.150992,24.507603
118.159795,24.507603
118.168598,24.507603
118.1774,24.507603
118.186203,24.507603
